lakeid,metric,sampledate,year,daynum,dayWeibull,weibull.r2,weibull.max,weibull.adjust
TB,secchi_min,1992-05-04,1992,125,74.9437815514441,0.2947073309119519,TRUE,TRUE
TB,secchi_min,1993-06-14,1993,165,164.36451840137946,0.5968689127921805,TRUE,FALSE
TB,secchi_min,1994-10-18,1994,291,74.08393159615473,0.22947926750104541,TRUE,TRUE
TB,secchi_min,1995-07-11,1995,192,191.07657099301193,0.4939466838772407,TRUE,FALSE
TB,secchi_min,1996-05-31,1996,152,149.043211026988,0.4466539640095212,TRUE,FALSE
TB,secchi_min,1997-10-08,1997,281,76.98466064501912,0.1463933656465145,TRUE,TRUE
TB,secchi_min,1998-04-21,1998,111,93.6429478462985,0.21633363491301638,TRUE,FALSE
TB,secchi_min,1999-09-10,1999,253,87.00920040304146,0.4557095480919404,TRUE,TRUE
TB,secchi_min,2000-10-04,2000,278,278.9227067673022,0.3027425350879328,TRUE,FALSE
TB,secchi_min,2001-05-30,2001,150,71.96235155304564,0.2811660379632567,TRUE,TRUE
TB,secchi_min,2002-09-24,2002,267,180.945907454217,0.6114674104591544,TRUE,FALSE
TB,secchi_min,2003-05-12,2003,132,128.24211092432122,-0.0032969081497575825,FALSE,TRUE
TB,secchi_min,2004-06-21,2004,173,139.21610696729755,0.21057807289691588,TRUE,FALSE
TB,secchi_min,2005-04-18,2005,108,89.95754405980433,0.306649291786396,TRUE,FALSE
TB,secchi_min,2006-07-24,2006,205,198.39199209442026,0.7722858981642347,TRUE,FALSE
TB,secchi_min,2007-10-09,2007,282,277.3708110742559,0.21603585846513318,TRUE,FALSE
TB,secchi_min,2008-05-21,2008,142,80.18315942853783,0.24615842969041102,TRUE,TRUE
TB,secchi_min,2009-05-29,2009,149,68.84429120396268,0.28203261512889,TRUE,TRUE
TB,secchi_min,2010-04-13,2010,103,86.26132798058545,0.46026675851588017,TRUE,FALSE
TB,secchi_min,2011-06-01,2011,152,152.64028155929174,0.7016636549340514,TRUE,FALSE
TB,secchi_min,2012-04-02,2012,93,73.09624564075519,0.2641779956030278,TRUE,FALSE
TB,secchi_min,2014-07-16,2014,197,95.06035899530976,0.09349447139483658,TRUE,TRUE
TB,secchi_min,2015-05-21,2015,141,133.479195190574,0.5854805365389126,TRUE,FALSE
TB,secchi_min,2016-04-22,2016,113,63.62259175914362,0.41086083067508816,TRUE,TRUE
TB,secchi_min,2017-04-19,2017,109,68.41115782072592,0.29125452945708774,TRUE,TRUE
TB,secchi_min,2018-09-06,2018,249,249.09665297075122,0.872232547097782,TRUE,FALSE
TB,secchi_min,2019-08-12,2019,224,223.50698124616974,0.6086843211215829,TRUE,FALSE
TR,secchi_min,1982-05-13,1982,133,116.9102484350828,0.34421068213445405,TRUE,FALSE
TR,secchi_min,1984-05-22,1984,143,79.03660863017245,0.2040291041492166,TRUE,TRUE
TR,secchi_min,1985-05-13,1985,133,70.24977613944716,0.14272729900267012,TRUE,TRUE
TR,secchi_min,1986-09-09,1986,252,251.0625728461553,0.7499374254433107,TRUE,FALSE
TR,secchi_min,1987-05-19,1987,139,136.72049484416502,0.4244411460680275,TRUE,FALSE
TR,secchi_min,1988-08-29,1988,242,119.41907250755735,0.6994843665527819,TRUE,FALSE
TR,secchi_min,1989-05-31,1989,151,152.4398111249779,0.4862949072631165,TRUE,FALSE
TR,secchi_min,1990-05-14,1990,134,72.35567033902042,0.1682979592646101,TRUE,TRUE
TR,secchi_min,1991-05-08,1991,128,114.37721010604217,0.746436835858441,TRUE,FALSE
TR,secchi_min,1992-08-24,1992,237,129.67151513006004,0.8115332896170091,TRUE,FALSE
TR,secchi_min,1993-05-17,1993,137,80.28512850845529,0.0931175114565338,TRUE,TRUE
TR,secchi_min,1994-10-04,1994,277,74.07066518431783,0.35406582780655316,TRUE,TRUE
TR,secchi_min,1995-06-01,1995,152,146.04535357855067,0.709711919270229,TRUE,FALSE
TR,secchi_min,1996-05-31,1996,152,151.7791021725105,0.5700512247551127,TRUE,FALSE
TR,secchi_min,1997-10-08,1997,281,127.67658872910994,-0.030213773271490885,FALSE,TRUE
TR,secchi_min,1998-04-21,1998,111,93.62182832742123,0.3493863257341725,TRUE,FALSE
TR,secchi_min,1999-05-17,1999,137,88.06786729470298,0.37067313762939713,TRUE,TRUE
TR,secchi_min,2000-07-25,2000,207,60.197724886923574,0.25464641097961005,TRUE,TRUE
TR,secchi_min,2001-09-19,2001,262,73.36069021585963,0.10920836576492265,TRUE,TRUE
TR,secchi_min,2002-05-08,2002,128,65.46755195368637,0.17230410368986548,TRUE,TRUE
TR,secchi_min,2003-09-30,2003,273,104.59334081597757,0.7782839144724296,TRUE,FALSE
TR,secchi_min,2004-08-19,2004,232,68.67055488028323,0.13738462080844793,TRUE,TRUE
TR,secchi_min,2005-05-17,2005,137,59.49833545822077,0.12731252709685792,TRUE,TRUE
TR,secchi_min,2006-05-17,2006,137,60.72135557979635,0.2532821476006988,TRUE,TRUE
TR,secchi_min,2007-05-23,2007,143,145.77273487139712,0.6553376966578937,TRUE,FALSE
TR,secchi_min,2008-05-12,2008,133,119.0744110365075,0.5240823449993526,TRUE,FALSE
TR,secchi_min,2009-04-30,2009,120,103.72302582124891,0.6260931700900034,TRUE,FALSE
TR,secchi_min,2010-09-13,2010,256,128.05003047292985,0.5953062614480051,TRUE,FALSE
TR,secchi_min,2011-06-02,2011,153,155.18199583168612,0.5420406972352634,TRUE,FALSE
TR,secchi_min,2012-09-21,2012,265,52.179260283056706,0.224270785075389,TRUE,TRUE
TR,secchi_min,2014-06-19,2014,170,130.17494947579024,-0.016574461342585778,FALSE,TRUE
TR,secchi_min,2015-04-24,2015,114,96.79539872093117,0.7077476948602625,TRUE,FALSE
TR,secchi_min,2016-05-12,2016,133,77.10542176635747,0.26865886323738475,TRUE,TRUE
TR,secchi_min,2017-05-04,2017,124,119.08726517108465,0.5442085666687334,TRUE,FALSE
TR,secchi_min,2018-05-17,2018,137,122.70227945398507,0.428627389649608,TRUE,FALSE
TR,secchi_min,2019-05-23,2019,143,146.77555887917524,0.23627333412218998,TRUE,FALSE
WI,secchi_min,1996-07-24,1996,206,186.28845668461048,0.4957303509900295,TRUE,FALSE
WI,secchi_min,1998-08-07,1998,219,39.87628736146026,0.22528650897008018,TRUE,TRUE
WI,secchi_min,2000-08-14,2000,227,33.597462636433505,0.8030788270497777,TRUE,TRUE
WI,secchi_min,2001-05-23,2001,143,148.8830862064207,0.8464995737500876,TRUE,FALSE
WI,secchi_min,2002-08-15,2002,227,34.132005022339335,0.7662352445477727,TRUE,TRUE
WI,secchi_min,2006-06-28,2006,179,58.788883584080594,0.13859080164300241,TRUE,TRUE
WI,secchi_min,2007-06-26,2007,177,180.21418923996413,0.5970989065957435,TRUE,FALSE
WI,secchi_min,2010-05-26,2010,146,114.07563956289229,0.717104104079908,TRUE,FALSE
WI,secchi_min,2011-08-10,2011,222,75.05846155823659,0.6253408904167256,TRUE,TRUE
WI,secchi_min,2012-07-24,2012,206,60.40555759036645,0.31874837107499543,TRUE,TRUE
WI,secchi_min,2015-05-12,2015,132,139.51508831681645,0.7765228272922369,TRUE,FALSE
WI,secchi_min,2016-04-27,2016,118,46.658449565181904,0.24983604684453864,TRUE,TRUE
AL,secchi_springmax,1982-07-05,1982,186,187.04822208896556,0.855840678756479,FALSE,TRUE
AL,secchi_springmax,1984-06-21,1984,173,193.42698899777653,0.4228706668071561,TRUE,TRUE
AL,secchi_springmax,1989-05-29,1989,149,147.73908395656917,0.9842081197661379,TRUE,FALSE
AL,secchi_springmax,1992-06-01,1992,153,149.27819023303547,0.991927456477511,TRUE,FALSE
AL,secchi_springmax,1995-07-10,1995,191,194.57447006888705,0.9332707419532408,FALSE,TRUE
AL,secchi_springmax,1996-06-27,1996,179,174.8256503029361,0.9385193649499725,TRUE,FALSE
AL,secchi_springmax,1998-06-17,1998,168,170.50602207820492,0.980095181882792,TRUE,FALSE
AL,secchi_springmax,2000-05-04,2000,125,125.33474684650797,0.8716578810514465,TRUE,FALSE
AL,secchi_springmax,2001-05-29,2001,149,150.03587888536308,0.8883842875381798,TRUE,FALSE
AL,secchi_springmax,2002-06-03,2002,154,146.00508342245368,0.9906318652966237,TRUE,FALSE
AL,secchi_springmax,2003-05-29,2003,149,149.58733818734368,0.9823983210170084,TRUE,FALSE
AL,secchi_springmax,2004-05-24,2004,145,149.98781521833934,0.9745910660748943,TRUE,FALSE
AL,secchi_springmax,2005-05-31,2005,151,151.81182126817203,0.9853271297906149,TRUE,FALSE
AL,secchi_springmax,2006-05-30,2006,150,155.58424494234998,0.9904970645106179,TRUE,FALSE
AL,secchi_springmax,2007-05-21,2007,141,136.2951445141208,0.9541653136128181,TRUE,FALSE
AL,secchi_springmax,2008-06-02,2008,154,154.27156343677598,0.9888530000649693,TRUE,FALSE
AL,secchi_springmax,2009-06-08,2009,159,154.30420475711855,0.9780996382196261,TRUE,FALSE
AL,secchi_springmax,2010-04-27,2010,117,117.70583354196933,0.7791452337012876,TRUE,FALSE
AL,secchi_springmax,2011-06-13,2011,164,165.051005763558,0.7816133703210895,TRUE,FALSE
AL,secchi_springmax,2012-05-14,2012,135,128.5796996232372,0.529165415083559,TRUE,FALSE
AL,secchi_springmax,2014-06-17,2014,168,169.6711636257458,0.9899657169756177,TRUE,FALSE
AL,secchi_springmax,2015-05-05,2015,125,123.43467250834034,0.8757518274448046,TRUE,FALSE
AL,secchi_springmax,2016-06-06,2016,158,158.71528323350296,0.9697735686068855,TRUE,FALSE
AL,secchi_springmax,2017-05-03,2017,123,119.7924205165204,0.9054037559046839,TRUE,FALSE
AL,secchi_springmax,2018-06-25,2018,176,170.08806645448334,0.9767241227129702,TRUE,FALSE
AL,secchi_springmax,2019-06-18,2019,169,172.09923959614278,0.9970633275071062,TRUE,FALSE
BM,secchi_springmax,1982-06-21,1982,172,165.20755795303694,0.9735049426714226,TRUE,FALSE
BM,secchi_springmax,1983-06-06,1983,157,152.5492663193423,0.998277858315067,TRUE,FALSE
BM,secchi_springmax,1985-05-30,1985,150,150.11511223404756,0.9517371958697476,TRUE,FALSE
BM,secchi_springmax,1986-05-19,1986,139,140.2600336303865,0.926071197364958,TRUE,FALSE
BM,secchi_springmax,1987-05-21,1987,141,141.8395960552846,0.9254989209025153,TRUE,FALSE
BM,secchi_springmax,1988-05-25,1988,146,145.20060041262826,0.9647650725842477,TRUE,FALSE
BM,secchi_springmax,1989-05-31,1989,151,159.03956362954744,0.9913853334877849,TRUE,FALSE
BM,secchi_springmax,1990-05-31,1990,151,150.4553664640835,0.8893018308379949,TRUE,FALSE
BM,secchi_springmax,1991-06-05,1991,156,160.62055738260617,0.9921167041027672,TRUE,FALSE
BM,secchi_springmax,1992-06-03,1992,155,155.32827810501328,0.9289608001483599,TRUE,FALSE
BM,secchi_springmax,1993-06-02,1993,153,149.31839625979643,0.8467169869729904,TRUE,FALSE
BM,secchi_springmax,1994-06-13,1994,164,163.67685371041844,0.8499839639432859,TRUE,FALSE
BM,secchi_springmax,1995-06-13,1995,164,164.05033692916618,0.9868549328240341,TRUE,FALSE
BM,secchi_springmax,1996-07-10,1996,192,183.15865586713366,0.855388044436804,TRUE,TRUE
BM,secchi_springmax,1997-06-17,1997,168,164.67919526245868,0.9660881754878163,TRUE,FALSE
BM,secchi_springmax,1998-05-04,1998,124,124.44286194986805,0.8422751849767047,TRUE,FALSE
BM,secchi_springmax,1999-05-18,1999,138,140.20013400709425,0.9422578156607886,TRUE,FALSE
BM,secchi_springmax,2000-05-30,2000,151,127.11750380202267,0.7786910524263176,TRUE,FALSE
BM,secchi_springmax,2001-05-31,2001,151,151.87377945475453,0.9908513925550919,TRUE,FALSE
BM,secchi_springmax,2002-06-18,2002,169,158.31306637794242,0.8589997332373307,TRUE,FALSE
BM,secchi_springmax,2003-06-09,2003,160,179.38669132422044,0.33227879531726234,TRUE,TRUE
BM,secchi_springmax,2004-06-08,2004,160,161.3004257326329,0.9369634289396911,TRUE,FALSE
BM,secchi_springmax,2005-05-31,2005,151,151.53165601015277,0.9603932153118347,TRUE,FALSE
BM,secchi_springmax,2006-05-19,2006,139,139.97198335445853,0.8315115355678975,TRUE,FALSE
BM,secchi_springmax,2007-04-25,2007,115,99.97609562355994,0.22615938855952145,TRUE,FALSE
BM,secchi_springmax,2008-06-23,2008,175,174.53763976635705,0.8369775309945543,TRUE,FALSE
BM,secchi_springmax,2009-06-23,2009,174,174.0505553425187,0.9604452771941997,TRUE,FALSE
BM,secchi_springmax,2010-05-25,2010,145,146.33988912592048,0.9738644355635965,TRUE,FALSE
BM,secchi_springmax,2011-05-05,2011,125,157.2733330666178,0.3267562237914451,FALSE,TRUE
BM,secchi_springmax,2012-04-30,2012,121,143.09608517719644,0.7711934642924021,TRUE,FALSE
BM,secchi_springmax,2014-06-16,2014,167,166.13725492949948,0.9934834951394463,TRUE,FALSE
BM,secchi_springmax,2015-05-19,2015,139,144.60523693766683,0.9906606967972633,TRUE,FALSE
BM,secchi_springmax,2016-05-09,2016,130,165.79396315447812,0.3955587529302663,FALSE,TRUE
BM,secchi_springmax,2017-05-16,2017,136,132.66523942461941,0.5559272465581544,TRUE,FALSE
BM,secchi_springmax,2018-05-29,2018,149,153.2079538768514,0.9930171771433703,TRUE,FALSE
BM,secchi_springmax,2019-06-03,2019,154,154.03382509950967,0.9853502395108904,TRUE,FALSE
CB,secchi_springmax,1982-07-06,1982,187,189.57600926252297,0.8907686557035469,FALSE,TRUE
CB,secchi_springmax,1985-05-02,1985,122,112.92609894466732,0.31448850809790607,TRUE,TRUE
CB,secchi_springmax,1986-06-17,1986,168,146.35722577243942,0.9085225952458365,TRUE,FALSE
CB,secchi_springmax,1987-06-03,1987,154,151.83686132052281,0.5767105489522548,TRUE,TRUE
CB,secchi_springmax,1988-05-11,1988,132,134.1879411303773,0.9708320597196808,TRUE,FALSE
CB,secchi_springmax,1989-05-30,1989,150,148.28731525867946,0.7383799145042206,TRUE,FALSE
CB,secchi_springmax,1992-05-21,1992,142,149.37167527390991,0.9969148335910079,TRUE,FALSE
CB,secchi_springmax,1993-06-03,1993,154,151.89422841556933,0.650144514419414,TRUE,FALSE
CB,secchi_springmax,1994-06-06,1994,157,155.99034058825544,0.94241493200793,TRUE,FALSE
CB,secchi_springmax,1995-06-02,1995,153,141.87825948784769,0.24755023299165668,TRUE,TRUE
CB,secchi_springmax,1996-06-13,1996,165,179.82363215454953,0.20770206711466255,FALSE,TRUE
CB,secchi_springmax,1998-05-19,1998,139,139.85743770552585,0.9738428767878149,TRUE,FALSE
CB,secchi_springmax,1999-05-19,1999,139,138.40310748640724,0.932974031347834,TRUE,FALSE
CB,secchi_springmax,2000-04-17,2000,108,108.5455906246507,0.2730197955558764,TRUE,FALSE
CB,secchi_springmax,2001-07-11,2001,192,194.4684679928047,0.7128940546603983,FALSE,TRUE
CB,secchi_springmax,2002-06-18,2002,169,166.83816280640795,0.5824117720623001,TRUE,FALSE
CB,secchi_springmax,2003-05-27,2003,147,143.2036050704114,0.9724405375807187,TRUE,FALSE
CB,secchi_springmax,2004-07-08,2004,190,137.43119750572586,0.5537854000123852,FALSE,TRUE
CB,secchi_springmax,2005-06-29,2005,180,178.39738283546268,0.9827068942716377,TRUE,FALSE
CB,secchi_springmax,2006-05-03,2006,123,123.58342108043648,0.8195995953226243,TRUE,FALSE
CB,secchi_springmax,2007-05-08,2007,128,133.1513236305047,0.9876947275564973,TRUE,FALSE
CB,secchi_springmax,2008-06-05,2008,157,158.18866435978558,0.900458701765268,TRUE,FALSE
CB,secchi_springmax,2009-05-27,2009,147,148.7297061680774,0.9193208577169791,TRUE,FALSE
CB,secchi_springmax,2010-06-08,2010,159,163.2438773502298,0.9580152286732216,TRUE,FALSE
CB,secchi_springmax,2011-07-11,2011,192,153.69651535347802,0.682583829049739,FALSE,TRUE
CB,secchi_springmax,2012-05-30,2012,151,147.50588234332577,0.588022955749349,TRUE,TRUE
CB,secchi_springmax,2015-06-16,2015,167,206.05852453793,0.8080578575405958,TRUE,TRUE
CB,secchi_springmax,2016-06-08,2016,160,159.87866432830054,0.9771295659422513,TRUE,FALSE
CB,secchi_springmax,2017-05-18,2017,138,125.7318408476622,0.2890351558941615,FALSE,TRUE
CB,secchi_springmax,2018-06-13,2018,164,173.46553256038922,0.49907175298673545,TRUE,FALSE
CB,secchi_springmax,2019-06-17,2019,168,211.5038016359017,0.27075455976274254,FALSE,TRUE
CR,secchi_springmax,1982-07-06,1982,187,188.91375161774093,0.981849209105083,TRUE,TRUE
CR,secchi_springmax,1983-06-06,1983,157,159.5083566612527,0.9879398218081136,TRUE,FALSE
CR,secchi_springmax,1984-07-04,1984,186,21.316889323586693,0.5488641521905924,FALSE,TRUE
CR,secchi_springmax,1985-05-29,1985,149,159.04542767860818,0.37644733365414795,FALSE,TRUE
CR,secchi_springmax,1986-06-05,1986,156,153.54344580979975,0.9193157721104576,TRUE,FALSE
CR,secchi_springmax,1987-06-22,1987,173,168.1874275394022,0.19318505818144704,TRUE,FALSE
CR,secchi_springmax,1988-04-26,1988,117,150.46162724023068,0.2821363247908363,FALSE,TRUE
CR,secchi_springmax,1989-06-29,1989,180,200.33800486693204,0.9127303450042423,TRUE,TRUE
CR,secchi_springmax,1990-05-31,1990,151,151.3446525928925,0.982473127248992,TRUE,FALSE
CR,secchi_springmax,1991-06-20,1991,171,165.18831435178058,0.9946093281448536,TRUE,FALSE
CR,secchi_springmax,1992-07-06,1992,188,188.88089897593755,0.9211366133440545,FALSE,TRUE
CR,secchi_springmax,1993-06-02,1993,153,138.76867238296174,0.2073766888702716,TRUE,TRUE
CR,secchi_springmax,1994-06-30,1994,181,191.46793982597308,0.9729215257648326,TRUE,FALSE
CR,secchi_springmax,1995-07-13,1995,194,184.00131369234106,0.8235445547866631,TRUE,TRUE
CR,secchi_springmax,1996-07-09,1996,191,209.55185148608817,0.9542793764609853,TRUE,TRUE
CR,secchi_springmax,1997-07-15,1997,196,190.77106803960527,0.6400103716302412,TRUE,FALSE
CR,secchi_springmax,1998-07-01,1998,182,201.42539656866086,0.9460915313885396,FALSE,TRUE
CR,secchi_springmax,1999-06-17,1999,168,175.56169048651296,0.5370057131839412,TRUE,TRUE
CR,secchi_springmax,2000-06-28,2000,180,202.1442775416893,0.5214702830989385,FALSE,TRUE
CR,secchi_springmax,2001-06-13,2001,164,157.92650620439753,0.9179073560387706,TRUE,FALSE
CR,secchi_springmax,2002-06-20,2002,171,190.81217232174188,0.7907887983084888,FALSE,TRUE
CR,secchi_springmax,2003-06-11,2003,162,160.93901599202246,0.969887441604837,TRUE,FALSE
CR,secchi_springmax,2004-07-09,2004,191,159.5145236213905,0.8394017484809786,TRUE,FALSE
CR,secchi_springmax,2005-06-29,2005,180,204.27560852470842,0.7509792556004745,TRUE,FALSE
CR,secchi_springmax,2006-07-13,2006,194,196.82478441227084,0.9105308531078065,FALSE,TRUE
CR,secchi_springmax,2007-07-04,2007,185,178.7970276898366,0.9291957333931439,TRUE,FALSE
CR,secchi_springmax,2008-07-02,2008,184,178.2140986223983,0.6470416495427453,TRUE,TRUE
CR,secchi_springmax,2009-07-08,2009,189,191.83237521149394,0.9205022212058942,TRUE,TRUE
CR,secchi_springmax,2010-06-02,2010,153,192.92466023393638,0.7176761083879163,FALSE,TRUE
CR,secchi_springmax,2011-07-14,2011,195,198.08314607428034,0.515391768921393,FALSE,TRUE
CR,secchi_springmax,2012-06-21,2012,173,189.15823166668994,0.6994143667236017,TRUE,FALSE
CR,secchi_springmax,2013-05-14,2013,134,122.23360189461772,0.054928238240485316,TRUE,FALSE
CR,secchi_springmax,2014-07-03,2014,184,NA,NA,NA,NA
CR,secchi_springmax,2015-07-01,2015,182,197.94693761881254,0.9782327889863552,FALSE,TRUE
CR,secchi_springmax,2016-06-08,2016,160,164.85309297666132,0.9651681605603658,TRUE,TRUE
CR,secchi_springmax,2017-07-12,2017,193,192.3101998728565,0.9583585293411367,TRUE,TRUE
CR,secchi_springmax,2018-05-15,2018,135,121.63939704386794,0.42602933223281636,TRUE,FALSE
CR,secchi_springmax,2019-06-19,2019,170,180.28780767672907,0.734070093079322,FALSE,TRUE
FI,secchi_springmax,1996-05-27,1996,148,149.2435912494529,0.7495948100343431,TRUE,FALSE
FI,secchi_springmax,1997-06-10,1997,161,161.84169775274813,0.7775815503905836,TRUE,FALSE
FI,secchi_springmax,1998-05-27,1998,147,146.77094225570784,0.9744021122464862,TRUE,FALSE
FI,secchi_springmax,1999-05-24,1999,144,143.04061151712494,0.9571294927205581,TRUE,FALSE
FI,secchi_springmax,2000-04-26,2000,117,116.2908719475706,0.922439344799399,TRUE,FALSE
FI,secchi_springmax,2001-05-08,2001,128,123.57179801220596,0.8757432866544865,TRUE,TRUE
FI,secchi_springmax,2002-05-22,2002,142,142.7385409069238,0.9841871786562162,TRUE,FALSE
FI,secchi_springmax,2003-05-28,2003,148,148.4586905382875,0.8310697580738261,TRUE,FALSE
FI,secchi_springmax,2004-04-27,2004,118,116.56292417189526,0.8978522762600458,TRUE,FALSE
FI,secchi_springmax,2005-06-09,2005,160,159.32684665352542,0.9750950252681101,TRUE,FALSE
FI,secchi_springmax,2006-05-18,2006,138,140.55811693360036,0.9756566861170972,TRUE,FALSE
FI,secchi_springmax,2007-05-18,2007,138,137.0421674323872,0.9144568998060905,TRUE,FALSE
FI,secchi_springmax,2008-04-18,2008,109,93.25527615308272,0.19126607016670139,TRUE,FALSE
FI,secchi_springmax,2010-05-27,2010,147,149.0807316869498,0.8802743579899406,TRUE,FALSE
FI,secchi_springmax,2011-05-19,2011,139,137.81204610663522,0.8651075413235607,TRUE,FALSE
FI,secchi_springmax,2012-05-31,2012,152,155.15947408994165,0.7290383872543447,TRUE,FALSE
FI,secchi_springmax,2013-05-08,2013,128,115.99469982181022,0.9253598776627973,TRUE,FALSE
FI,secchi_springmax,2014-05-29,2014,149,148.74082799004177,0.8131598455232997,TRUE,FALSE
FI,secchi_springmax,2015-05-12,2015,132,130.67822788488263,0.9734943393910354,TRUE,FALSE
FI,secchi_springmax,2016-05-12,2016,133,134.61720421873358,0.9796486571488386,TRUE,FALSE
FI,secchi_springmax,2017-05-05,2017,125,123.83507233789477,0.8623317331296503,TRUE,FALSE
FI,secchi_springmax,2018-06-01,2018,152,148.97274898327456,0.847747358673791,TRUE,FALSE
FI,secchi_springmax,2019-05-03,2019,123,128.03130483414577,0.9762065870265835,TRUE,FALSE
ME,secchi_springmax,1995-06-06,1995,157,155.73780714215388,0.97451103012815,TRUE,FALSE
ME,secchi_springmax,1996-05-04,1996,125,126.82308185932847,0.7866882432280904,TRUE,FALSE
ME,secchi_springmax,1997-05-13,1997,133,132.16136829406244,0.7405260776094368,TRUE,FALSE
ME,secchi_springmax,1998-05-11,1998,131,128.6317662759309,0.7953422965252139,TRUE,FALSE
ME,secchi_springmax,1999-04-26,1999,116,110.86714483484897,0.742839415148813,TRUE,FALSE
ME,secchi_springmax,2000-04-25,2000,116,112.97539479701558,0.5858115685262621,TRUE,FALSE
ME,secchi_springmax,2001-05-07,2001,127,124.78650131428088,0.7886231008535277,TRUE,FALSE
ME,secchi_springmax,2002-05-20,2002,140,133.4738115139459,0.8358228913334732,TRUE,FALSE
ME,secchi_springmax,2003-05-13,2003,133,132.24934397390302,0.6816397870211668,TRUE,FALSE
ME,secchi_springmax,2004-05-10,2004,131,130.5798935709622,0.8757719647961479,TRUE,FALSE
ME,secchi_springmax,2005-05-09,2005,129,127.04791319996862,0.8243294944119661,TRUE,FALSE
ME,secchi_springmax,2006-04-04,2006,94,77.13534747688563,0.9220800592563274,TRUE,FALSE
ME,secchi_springmax,2007-05-14,2007,134,134.38822685262582,0.9528717761862111,TRUE,FALSE
ME,secchi_springmax,2008-05-28,2008,149,148.12477245031428,0.9456853359725091,TRUE,FALSE
ME,secchi_springmax,2009-06-09,2009,160,165.41123943157604,0.8845760811188709,TRUE,FALSE
ME,secchi_springmax,2010-05-24,2010,144,143.8134609531534,0.9697204856018563,TRUE,FALSE
ME,secchi_springmax,2011-06-13,2011,164,160.76704624927385,0.9546051598900936,TRUE,FALSE
ME,secchi_springmax,2012-05-01,2012,122,123.55195587790298,0.9809353745615764,TRUE,FALSE
ME,secchi_springmax,2013-06-10,2013,161,157.8713847688797,0.977986361432633,TRUE,FALSE
ME,secchi_springmax,2014-06-09,2014,160,159.48435051572866,0.9525743201642553,TRUE,FALSE
ME,secchi_springmax,2015-06-08,2015,159,151.29026904955302,0.810875282848523,TRUE,FALSE
ME,secchi_springmax,2016-05-11,2016,132,133.3778410218559,0.8839109350835392,TRUE,FALSE
ME,secchi_springmax,2017-05-30,2017,150,149.79724221741367,0.9156971447939821,TRUE,FALSE
ME,secchi_springmax,2018-06-11,2018,162,160.44366648032565,0.8936676770347118,TRUE,FALSE
ME,secchi_springmax,2019-05-28,2019,148,151.21267726184172,0.9839198460449076,TRUE,FALSE
MO,secchi_springmax,1995-05-23,1995,143,137.69057596473132,0.993725996303229,TRUE,FALSE
MO,secchi_springmax,1996-06-10,1996,162,162.88803712949485,0.9131237906694615,TRUE,FALSE
MO,secchi_springmax,1997-04-21,1997,111,110.49060785357024,0.8060555162772327,TRUE,FALSE
MO,secchi_springmax,1998-05-11,1998,131,124.26157306270399,0.8475281752233073,TRUE,FALSE
MO,secchi_springmax,1999-04-30,1999,120,114.7493986747586,0.7737311193152057,TRUE,FALSE
MO,secchi_springmax,2000-04-25,2000,116,116.73251048138485,0.9712130894711736,TRUE,FALSE
MO,secchi_springmax,2001-05-09,2001,129,129.21830290934565,0.8666640518087471,TRUE,FALSE
MO,secchi_springmax,2002-05-21,2002,141,140.2562025759847,0.96830073337214,TRUE,FALSE
MO,secchi_springmax,2003-05-27,2003,147,141.7701868338587,0.9525769882362762,TRUE,FALSE
MO,secchi_springmax,2004-05-11,2004,132,131.2477058694685,0.9308844300246745,TRUE,FALSE
MO,secchi_springmax,2005-05-10,2005,130,126.38199026368049,0.9608675940824232,TRUE,FALSE
MO,secchi_springmax,2006-05-03,2006,123,121.69856801428203,0.813632291688557,TRUE,FALSE
MO,secchi_springmax,2007-05-21,2007,141,129.7043532147854,0.9644706240513932,TRUE,FALSE
MO,secchi_springmax,2008-05-14,2008,135,139.41577273945921,0.9953040641762061,TRUE,FALSE
MO,secchi_springmax,2009-05-28,2009,148,134.06672917216378,0.9000844115097085,TRUE,FALSE
MO,secchi_springmax,2010-05-25,2010,145,141.2375756856034,0.988897248977701,TRUE,FALSE
MO,secchi_springmax,2011-05-17,2011,137,136.40665630188693,0.9646096161275997,TRUE,FALSE
MO,secchi_springmax,2012-05-03,2012,124,121.08188006473613,0.8149781414709921,TRUE,FALSE
MO,secchi_springmax,2013-05-15,2013,135,137.47110076540474,0.9832897339118059,TRUE,FALSE
MO,secchi_springmax,2014-05-15,2014,135,139.95727967683484,0.9876931771828953,TRUE,FALSE
MO,secchi_springmax,2015-05-13,2015,133,133.01404172317385,0.9788501515710903,TRUE,FALSE
MO,secchi_springmax,2016-05-23,2016,144,145.15663230194264,0.9409133996026711,TRUE,FALSE
MO,secchi_springmax,2017-05-04,2017,124,124.27579306555931,0.8224630256143562,TRUE,FALSE
MO,secchi_springmax,2018-05-15,2018,135,135.53905253964172,0.9806327550871416,TRUE,FALSE
MO,secchi_springmax,2019-05-29,2019,149,137.75305760810818,0.9335071499263997,TRUE,FALSE
SP,secchi_springmax,1982-06-23,1982,174,186.03635613819486,0.9694691579731683,TRUE,TRUE
SP,secchi_springmax,1983-06-21,1983,172,172.4763229246175,0.9716042147461241,TRUE,FALSE
SP,secchi_springmax,1984-07-05,1984,187,190.5931295280276,0.9644420977352981,TRUE,TRUE
SP,secchi_springmax,1985-07-10,1985,191,192.266271625783,0.7637418147642243,TRUE,FALSE
